"","fmtname","start","label"
"3545","DRDIFDCD",75216102,"CORN, YELLOW, COOKED, FROM FROZEN, NS FAT ADDED"
"3546","DRDIFDCD",75216103,"CORN, YELLOW, COOKED, FROM CANNED, NS FAT ADDED"
"3547","DRDIFDCD",75216110,"CORN, YELLOW, COOKED, NS FORM, FAT NOT ADDED"
"3548","DRDIFDCD",75216111,"CORN, YELLOW, COOKED, FROM FRESH, FAT NOT ADDED"
"3549","DRDIFDCD",75216112,"CORN, YELLOW, COOKED, FROM FROZEN, FAT NOT ADDED"
"3550","DRDIFDCD",75216113,"CORN, YELLOW, COOKED, FROM CANNED, FAT NOT ADDED"
"3551","DRDIFDCD",75216120,"CORN, YELLOW, COOKED, NS FORM, FAT ADDED"
"3552","DRDIFDCD",75216121,"CORN, YELLOW, COOKED, FROM FRESH, FAT ADDED"
"3553","DRDIFDCD",75216122,"CORN, YELLOW, COOKED, FROM FROZEN, FAT ADDED"
"3554","DRDIFDCD",75216123,"CORN, YELLOW, COOKED, FROM CANNED, FAT ADDED"
"3555","DRDIFDCD",75216150,"CORN, YELLOW, NS AS TO FORM, CREAM STYLE"
"3556","DRDIFDCD",75216153,"CORN, YELLOW, FROM CANNED, CREAM STYLE"
"3557","DRDIFDCD",75216160,"CORN, YELLOW & WHITE, COOKED, NS FORM, NS FAT ADDED"
"3558","DRDIFDCD",75216170,"CORN, YELLOW & WHITE, COOKED, NS FORM, NO FAT ADDED"
"3559","DRDIFDCD",75216171,"CORN, YELLOW & WHITE, COOKED, FROM FRESH, NO FAT ADDED"
"3560","DRDIFDCD",75216173,"CORN, YELLOW & WHITE, COOKED, FROM CAN, NO FAT ADDED"
"3561","DRDIFDCD",75216181,"CORN, YELLOW & WHITE, COOKED, FROM FRESH, FAT ADDED"
"3562","DRDIFDCD",75216193,"CORN, YELLOW, FROM CANNED, CREAM STYLE, FAT ADDED"
"3563","DRDIFDCD",75216200,"CORN, WHITE, COOKED, NS FORM, NS FAT ADDED"
"3564","DRDIFDCD",75216210,"CORN, WHITE, COOKED, NS AS TO FORM, FAT NOT ADDED"
"3565","DRDIFDCD",75216211,"CORN, WHITE, COOKED, FROM FRESH, FAT NOT ADDED"
"3566","DRDIFDCD",75216212,"CORN, WHITE, COOKED, FROM FROZEN, FAT NOT ADDED"
"3567","DRDIFDCD",75216213,"CORN, WHITE, COOKED, FROM CANNED, FAT NOT ADDED"
"3568","DRDIFDCD",75216221,"CORN, WHITE, COOKED, FROM FRESH, FAT ADDED"
"3569","DRDIFDCD",75216222,"CORN, WHITE, COOKED, FROM FROZEN, FAT ADDED"
"3570","DRDIFDCD",75216223,"CORN, WHITE, COOKED, FROM CANNED, FAT ADDED"
"3571","DRDIFDCD",75216310,"CORN, YELLOW, CANNED, LOW SODIUM, FAT NOT ADDED"
"3572","DRDIFDCD",75216320,"CORN, YELLOW, CANNED, LOW SODIUM, FAT ADDED"
"3573","DRDIFDCD",75216700,"CUCUMBER, COOKED, NS AS TO ADDED FAT"
"3574","DRDIFDCD",75216720,"CUCUMBER, COOKED, FAT ADDED"
"3575","DRDIFDCD",75217000,"EGGPLANT, COOKED, NS AS TO ADDED FAT"
"3576","DRDIFDCD",75217010,"EGGPLANT, COOKED, FAT NOT ADDED"
"3577","DRDIFDCD",75217020,"EGGPLANT, COOKED, FAT ADDED"
"3578","DRDIFDCD",75217400,"GARLIC, COOKED"
"3579","DRDIFDCD",75217500,"HOMINY, COOKED, NO FAT ADDED"
"3580","DRDIFDCD",75217520,"HOMINY, COOKED, FAT ADDED"
"3581","DRDIFDCD",75219000,"MUSHROOMS, COOKED, NS FORM, NS AS TO ADDED FAT"
"3582","DRDIFDCD",75219001,"MUSHROOMS, COOKED, FROM FRESH, NS FAT ADDED"
"3583","DRDIFDCD",75219002,"MUSHROOMS, COOKED, FROM FROZ, NS FAT ADDED"
"3584","DRDIFDCD",75219003,"MUSHROOMS, COOKED, FROM CANNED, NS FAT ADDED"
"3585","DRDIFDCD",75219010,"MUSHROOMS, COOKED, NS AS TO FORM, FAT NOT ADDED"
"3586","DRDIFDCD",75219011,"MUSHROOMS, COOKED, FROM FRESH, FAT NOT ADDED"
"3587","DRDIFDCD",75219012,"MUSHROOMS, COOKED, FROM FROZ, FAT NOT ADDED"
"3588","DRDIFDCD",75219013,"MUSHROOMS, COOKED, FROM CANNED, FAT NOT ADDED"
"3589","DRDIFDCD",75219020,"MUSHROOMS, COOKED, NS AS TO FORM, FAT ADDED"
"3590","DRDIFDCD",75219021,"MUSHROOMS, COOKED, FROM FRESH, FAT ADDED"
"3591","DRDIFDCD",75219022,"MUSHROOMS, COOKED, FROM FROZ, FAT ADDED"
"3592","DRDIFDCD",75219023,"MUSHROOMS, COOKED, FROM CANNED, FAT ADDED"
"3593","DRDIFDCD",75220000,"OKRA, COOKED, NS FORM, NS FAT ADDED"
"3594","DRDIFDCD",75220010,"OKRA, COOKED, NS FORM, FAT NOT ADDED"
"3595","DRDIFDCD",75220011,"OKRA, COOKED, FROM FRESH, FAT NOT ADDED"
"3596","DRDIFDCD",75220012,"OKRA, COOKED, FROM FROZ, FAT NOT ADDED"
"3597","DRDIFDCD",75220013,"OKRA, COOKED, FROM CANNED, FAT NOT ADDED"
"3598","DRDIFDCD",75220020,"OKRA, COOKED, NS FORM, FAT ADDED"
"3599","DRDIFDCD",75220021,"OKRA, COOKED, FROM FRESH, FAT ADDED"
"3600","DRDIFDCD",75220022,"OKRA, COOKED, FROM FROZ, FAT ADDED"
"3601","DRDIFDCD",75220050,"LETTUCE, COOKED, FAT NOT ADDED IN COOKING"
"3602","DRDIFDCD",75221000,"ONIONS, MATURE, COOKED, NS FORM, NS AS TO ADDED FAT"
"3603","DRDIFDCD",75221001,"ONIONS, MATURE, COOKED, FROM FRESH, NS FAT ADDED"
"3604","DRDIFDCD",75221010,"ONIONS, MATURE, COOKED, NS FORM, FAT NOT ADDED"
"3605","DRDIFDCD",75221011,"ONIONS, MATURE, COOKED, FROM FRESH, FAT NOT ADDED"
"3606","DRDIFDCD",75221020,"ONIONS, MATURE, COOKED, NS AS TO FORM, FAT ADDED"
"3607","DRDIFDCD",75221021,"ONIONS, MATURE, COOKED, FROM FRESH, FAT ADDED"
"3608","DRDIFDCD",75221022,"ONIONS, MATURE, COOKED, FROM FROZ, FAT ADDED"
"3609","DRDIFDCD",75221030,"ONIONS, PEARL, COOKED, NS FORM (INCL PICKLED/COCKTAIL)"
"3610","DRDIFDCD",75221031,"ONIONS, PEARL, COOKED, FROM FRESH (INCL PICKLED/COCKTAIL)"
"3611","DRDIFDCD",75221040,"ONIONS, YOUNG GREEN, COOKED, NS FORM, NS ADDED FAT"
"3612","DRDIFDCD",75221050,"ONIONS, YOUNG GREEN, COOKED, NS FORM, NO FAT ADDED"
"3613","DRDIFDCD",75221051,"ONIONS, YOUNG GREEN, COOKED, FROM FRESH, NO FAT ADDED"
"3614","DRDIFDCD",75221060,"ONIONS, YOUNG GREEN, COOKED, NS FORM, FAT ADDED"
"3615","DRDIFDCD",75221061,"ONIONS, YOUNG GREEN, COOKED, FROM FRESH, FAT ADDED"
"3616","DRDIFDCD",75221160,"PALM HEARTS, COOKED (ASSUME NO FAT ADDED)"
"3617","DRDIFDCD",75221210,"PARSLEY, COOKED (ASSUME NO FAT ADDED)"
"3618","DRDIFDCD",75222010,"PARSNIPS, COOKED, FAT NOT ADDED"
"3619","DRDIFDCD",75222020,"PARSNIPS, COOKED, FAT ADDED"
"3620","DRDIFDCD",75223000,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,NS FORM,NS FAT"
"3621","DRDIFDCD",75223003,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD, FROM CAN,NS FAT"
"3622","DRDIFDCD",75223013,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM CAN,NO FAT"
"3623","DRDIFDCD",75223020,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,NS FORM,W/ FAT"
"3624","DRDIFDCD",75223022,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM FROZ,W/ FAT"
"3625","DRDIFDCD",75223023,"PEAS,COW/FIELD/BLACKEYE,NOT DRY,CKD,FROM CAN,W/ FAT"
"3626","DRDIFDCD",75224010,"PEAS, GREEN, COOKED, NS FORM, NS AS TO ADDED FAT"
"3627","DRDIFDCD",75224011,"PEAS, GREEN, COOKED, FROM FRESH, NS FAT ADDED"
"3628","DRDIFDCD",75224012,"PEAS, GREEN, COOKED, FROM FROZ, NS FAT ADDED"
"3629","DRDIFDCD",75224013,"PEAS, GREEN, COOKED, FROM CANNED, NS FAT ADDED"
"3630","DRDIFDCD",75224020,"PEAS, GREEN, COOKED, NS AS TO FORM, FAT NOT ADDED"
"3631","DRDIFDCD",75224021,"PEAS, GREEN, COOKED, FROM FRESH, FAT NOT ADDED"
"3632","DRDIFDCD",75224022,"PEAS, GREEN, COOKED, FROM FROZ, FAT NOT ADDED"
"3633","DRDIFDCD",75224023,"PEAS, GREEN, COOKED, FROM CANNED, FAT NOT ADDED"
"3634","DRDIFDCD",75224030,"PEAS, GREEN, COOKED, NS AS TO FORM, FAT ADDED"
"3635","DRDIFDCD",75224031,"PEAS, GREEN, COOKED, FROM FRESH, FAT ADDED"
"3636","DRDIFDCD",75224032,"PEAS, GREEN, COOKED, FROM FROZ, FAT ADDED"
"3637","DRDIFDCD",75224033,"PEAS, GREEN, COOKED, FROM CANNED, FAT ADDED"
"3638","DRDIFDCD",75224120,"PEAS, GREEN, CANNED, LOW SODIUM, FAT NOT ADDED"
"3639","DRDIFDCD",75224130,"PEAS, GREEN, CANNED, LOW SODIUM, FAT ADDED"
"3640","DRDIFDCD",75225010,"PIGEON PEAS, COOKED, NS AS TO FORM, FAT NOT ADDED"
"3641","DRDIFDCD",75226000,"PEPPERS, GREEN, COOKED, NS AS TO FAT"
"3642","DRDIFDCD",75226010,"PEPPERS, GREEN, COOKED, FAT NOT ADDED"
"3643","DRDIFDCD",75226020,"PEPPERS, GREEN, COOKED, FAT ADDED"
"3644","DRDIFDCD",75226040,"PEPPERS, RED, COOKED, NS AS TO ADDED FAT"
"3645","DRDIFDCD",75226050,"PEPPERS, RED, COOKED, FAT NOT ADDED"
"3646","DRDIFDCD",75226060,"PEPPERS, RED, COOKED, FAT ADDED"
"3647","DRDIFDCD",75226090,"PEPPERS, HOT, COOKED, NS FORM, NS FAT ADDED"
"3648","DRDIFDCD",75226091,"PEPPERS, HOT, COOKED, FROM FRESH, NS FAT ADDED"
"3649","DRDIFDCD",75226093,"PEPPERS, HOT, COOKED, FROM CANNED, NS FAT ADDED"
"3650","DRDIFDCD",75226100,"PEPPERS, HOT, COOKED, NS FORM, NO FAT ADDED"
"3651","DRDIFDCD",75226101,"PEPPERS, HOT, COOKED, FROM FRESH, NO FAT ADDED"
"3652","DRDIFDCD",75226102,"PEPPERS, HOT, COOKED, FROM FROZ, NO FAT ADDED"
"3653","DRDIFDCD",75226103,"PEPPERS, HOT, COOKED, FROM CANNED, NO FAT ADDED"
"3654","DRDIFDCD",75226110,"PEPPERS, HOT, COOKED, NS FORM, FAT ADDED"
"3655","DRDIFDCD",75226111,"PEPPERS, HOT, COOKED, FROM FRESH, FAT ADDED"
"3656","DRDIFDCD",75226700,"PIMIENTO"
"3657","DRDIFDCD",75227110,"RADISH, JAPANESE (DAIKON), COOKED, FAT ADDED"
"3658","DRDIFDCD",75230000,"SAUERKRAUT, NS AS TO ADDED FAT"
"3659","DRDIFDCD",75230010,"SAUERKRAUT, NO FAT ADDED"
"3660","DRDIFDCD",75230020,"SAUERKRAUT, FAT ADDED"
"3661","DRDIFDCD",75231000,"SNOWPEA(PEA POD), COOKED, NS FORM, NS AS TO FAT"
"3662","DRDIFDCD",75231001,"SNOWPEA(PEA POD), COOKED, FROM FRESH, NS AS TO FAT"
"3663","DRDIFDCD",75231010,"SNOWPEA(PEA POD), COOKED, NS FORM, NO FAT ADDED"
"3664","DRDIFDCD",75231011,"SNOWPEA(PEA POD), COOKED, FROM FRESH, NO FAT ADDED"
"3665","DRDIFDCD",75231012,"SNOWPEA(PEA POD), COOKED, FROM FROZ, NO FAT ADDED"
"3666","DRDIFDCD",75231020,"SNOWPEA(PEA POD), COOKED, NS AS TO FORM, FAT ADDED"
"3667","DRDIFDCD",75232000,"SEAWEED, DRIED (INCLUDE SEA MOSS, KELP)"
"3668","DRDIFDCD",75233000,"SQUASH, SUMMER, COOKED, NS FORM, NS AS TO ADDED FAT"
"3669","DRDIFDCD",75233001,"SQUASH, SUMMER, COOKED, FROM FRESH, NS FAT ADDED"
"3670","DRDIFDCD",75233002,"SQUASH, SUMMER, COOKED, FROM FROZ, NS FAT ADDED"
"3671","DRDIFDCD",75233010,"SQUASH, SUMMER, COOKED, NS FORM, FAT NOT ADDED"
"3672","DRDIFDCD",75233011,"SQUASH, SUMMER, COOKED, FROM FRESH, FAT NOT ADDED"
"3673","DRDIFDCD",75233012,"SQUASH, SUMMER, COOKED, FROM FROZ, FAT NOT ADDED"
"3674","DRDIFDCD",75233020,"SQUASH, SUMMER, COOKED, NS AS TO FORM, FAT ADDED"
"3675","DRDIFDCD",75233021,"SQUASH, SUMMER, COOKED, FROM FRESH, FAT ADDED"
"3676","DRDIFDCD",75234001,"TURNIP, COOKED, FROM FRESH, NS AS TO ADDED FAT"
"3677","DRDIFDCD",75234010,"TURNIP, COOKED, NS AS TO FORM, FAT NOT ADDED"
"3678","DRDIFDCD",75234011,"TURNIP, COOKED, FROM FRESH, FAT NOT ADDED"
"3679","DRDIFDCD",75234021,"TURNIP, COOKED, FROM FRESH, FAT ADDED"
"3680","DRDIFDCD",75235000,"WATER CHESTNUT"
"3681","DRDIFDCD",75236000,"YEAST (INCLUDE BREWER'S YEAST)"
"3682","DRDIFDCD",75236500,"YEAST EXTRACT SPREAD (INCL VEGEMITE, MARMITE)"
"3683","DRDIFDCD",75301110,"BEANS, LIMA, & CORN (SUCCOTASH), NO FAT ADDED"
"3684","DRDIFDCD",75301120,"BEANS, LIMA, & CORN (SUCCOTASH), FAT ADDED"
"3685","DRDIFDCD",75302010,"BEANS, GREEN STRING, W/ TOMATOES (ASSUME W/O FAT)"
"3686","DRDIFDCD",75302020,"BEANS, GREEN STRING, W/ ONIONS, COOKD, NO FAT ADDED"
"3687","DRDIFDCD",75302050,"BEANS, GREEN, & POTATOES, COOKED, NO FAT ADDED"
"3688","DRDIFDCD",75302060,"BEANS, GREEN, W/PINTO BEANS,COOKED,NO FAT ADDED"
"3689","DRDIFDCD",75302080,"BEAN SALAD, YELLOW &/OR GREEN STRING BEANS"
"3690","DRDIFDCD",75302500,"BEANS, GREEN, & POTATOES, NS AS TO ADDED FAT"
"3691","DRDIFDCD",75302510,"BEANS, GREEN, & POTATOES, FAT ADDED"
"3692","DRDIFDCD",75307000,"GREEN PEPPERS & ONIONS, COOKED,FAT ADDED IN COOKING"
"3693","DRDIFDCD",75311000,"MIXED VEGS (CORN,LIMA,PEAS,GRBNS,CAR), NS FORM & FAT"
"3694","DRDIFDCD",75311002,"MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), FROZ, NS FAT"
"3695","DRDIFDCD",75311003,"MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), CANNED, NS FAT"
"3696","DRDIFDCD",75311010,"MIXED VEGS (CORN,LIMA,PEAS,GRBN,CAR), NS FORM, NO FAT"
"3697","DRDIFDCD",75311012,"MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), FROZ, NO FAT"
"3698","DRDIFDCD",75311013,"MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), CANNED, NO FAT"
"3699","DRDIFDCD",75311020,"MIXED VEGS (CORN,LIMA,PEAS,GRBNS,CAR), NS FORM,W/FAT"
"3700","DRDIFDCD",75311022,"MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), FROZ, W/ FAT"
"3701","DRDIFDCD",75311023,"MIXED VEGETABLES (CORN,LIMA,PEAS,GRBNS,CAR), CANNED, W/ FAT"
"3702","DRDIFDCD",75311110,"MIXED VEGETABLES, CANNED, LOW SODIUM, NO FAT ADDED"
"3703","DRDIFDCD",75315000,"PEAS & CORN, COOKED, NS AS TO ADDED FAT"
"3704","DRDIFDCD",75315020,"PEAS & CORN, COOKED, FAT ADDED"
"3705","DRDIFDCD",75315110,"PEAS & ONIONS, COOKED, FAT NOT ADDED"
"3706","DRDIFDCD",75315120,"PEAS & ONIONS, COOKED, FAT ADDED"
"3707","DRDIFDCD",75315210,"PEAS W/ MUSHROOMS, COOKED, NO FAT ADDED"
"3708","DRDIFDCD",75315300,"PEAS & POTATOES, COOKED, NO FAT ADDED IN COOKING"
"3709","DRDIFDCD",75316000,"SQUASH, SUMMER, & ONIONS,COOKED, NO FAT ADDED"
"3710","DRDIFDCD",75316010,"ZUCCHINI W/ TOM SCE, CKD,NO FAT ADDED IN COOKING"
"3711","DRDIFDCD",75317000,"VEGETABLES,STEWTYPE(POT,CRT,ONION,CELERY)COOK,NS FA"
"3712","DRDIFDCD",75317010,"VEGETABLES,STEWTYPE(POT,CRT,ONION,CELERY)COOK,W/FAT"
"3713","DRDIFDCD",75317020,"VEGETABLES,STEWTYPE(POT,CRT,ONION,CELERY)COOK,NO FA"
"3714","DRDIFDCD",75340000,"VEG COMB,ORIENTAL STYLE,CKD,NS FAT ADDED IN COOKING"
"3715","DRDIFDCD",75340010,"VEG COMBO ORIENTAL STYLE, CKD, FAT, NOT ADDED"
"3716","DRDIFDCD",75340020,"VEG COMBO, ORIENTAL STYLE, CKD, FAT ADDED"
"3717","DRDIFDCD",75340100,"VEG COMBO (BROC, CAR, CORN, CAULI),CKD,NS AS TO FAT"
"3718","DRDIFDCD",75340110,"VEG COMBINATION (BROC,CAR,CORN,CAULI),FAT NOT ADDED"
"3719","DRDIFDCD",75340120,"VEG COMBO (BROC, CAR, CORN, CAULIFL),CKD, FAT ADDED"
"3720","DRDIFDCD",75340150,"VEG COMBO(GR BEAN,BROC,ONION,MUSHROOM)COOKED,W/ FAT"
"3721","DRDIFDCD",75340160,"VEG & PASTA COMBOS, W/ CREAM/CHEESE SCE, COOKED"
"3722","DRDIFDCD",75340300,"PINACBET (EGGPLANT W/ TOMATO, BITTERMELON, ETC)"
"3723","DRDIFDCD",75365000,"VEGETABLE MIXTURE, DRIED (INCL SALAD CRUNCHIES)"
"3724","DRDIFDCD",75401010,"ASPARAGUS, NS FORM, CREAMED OR W/ CHEESE SAUCE"
"3725","DRDIFDCD",75403010,"BEANS, STRING, GREEN, NS FORM, CREAMED/CHEESE SCE"
"3726","DRDIFDCD",75403013,"BEANS, STRING, GREEN, FROM CANNED, CREAMED/CHEESE SCE"
"3727","DRDIFDCD",75403020,"BEANS, STRING, GREEN, CKD, NS FORM,  W/ MUSHROOM SCE"
"3728","DRDIFDCD",75403021,"BEANS, STRING, GREEN, CKD, FROM FRESH, W/ MUSHROOM SCE"
"3729","DRDIFDCD",75403023,"BEANS, STRING, GREEN, CKD, FROM CAN, W/ MUSHROOM SCE"
"3730","DRDIFDCD",75405010,"BEETS WITH HARVARD SAUCE"
"3731","DRDIFDCD",75409020,"CAULIFLOWER, BATTER-DIPPED, FRIED"
"3732","DRDIFDCD",75410500,"CHILES RELLENOS, CHEESE-FILLED"
"3733","DRDIFDCD",75410530,"CHILES RELLENOS, FILLED W/ MEAT & CHEESE"
"3734","DRDIFDCD",75411020,"CORN FRITTER"
"3735","DRDIFDCD",75412010,"EGGPLANT, BATTER-DIPPED, FRIED"
"3736","DRDIFDCD",75412060,"EGGPLANT PARMESAN CASSEROLE, REGULAR"
"3737","DRDIFDCD",75414020,"MUSHROOMS, STUFFED"
"3738","DRDIFDCD",75414030,"MUSHROOM, BATTER-DIPPED, FRIED"
"3739","DRDIFDCD",75414500,"OKRA, BATTER-DIPPED, FRIED"
"3740","DRDIFDCD",75415020,"ONION RINGS, NS FORM, BATTER-DIPPED, BAKED/FRIED"
"3741","DRDIFDCD",75415021,"ONION RINGS, FROM FRESH, BATTERED, BAKED/FRIED"
"3742","DRDIFDCD",75415022,"ONION RINGS, FROM FROZ, BATTERED, BAKED/FRIED"
"3743","DRDIFDCD",75416500,"PEA SALAD"
"3744","DRDIFDCD",75416600,"PEA SALAD W/ CHEESE"
"3745","DRDIFDCD",75418000,"SQUASH, SUMMER, BREADED, BAKED"
"3746","DRDIFDCD",75418010,"SQUASH, SUMMER, BREADED OR BATTERED, FRIED"
"3747","DRDIFDCD",75439010,"VEGETABLE STEW, W/O MEAT"
"3748","DRDIFDCD",75439500,"CHOP SUEY, MEATLESS"
"3749","DRDIFDCD",75440100,"VEG COMBINATION (INCL CAR/ DK GRN), W/ SOY-BASE SCE"
"3750","DRDIFDCD",75440200,"VEGETABLE TEMPURA"
"3751","DRDIFDCD",75440400,"VEGETABLE,IN CHICK-PEA FLOUR BATTER,(PAKORA),FRIED"
"3752","DRDIFDCD",75440500,"VEG COMBINATION (INCL CAR/DK GRN), W/ CHEESE SAUCE"
"3753","DRDIFDCD",75450500,"VEG COMBINATION (INCL CAR, DK GRN), W/ CREAM SAUCE"
"3754","DRDIFDCD",75460700,"VEGETABLE COMBINATION (INCL CAR/DK GRN), W/ PASTA"
"3755","DRDIFDCD",75460800,"VEGETABLE COMB(INCL CAR/DK GRN),CKD,W/ BUTTER SAUCE"
"3756","DRDIFDCD",75500210,"BEETS, PICKLED (INCLUDE W/ ONIONS, BEET SALAD)"
"3757","DRDIFDCD",75502510,"CABBAGE, RED, PICKLED (INCL SWEET & SOUR CABBAGE)"
"3758","DRDIFDCD",75502520,"CABBAGE, KIM CHEE STYLE"
"3759","DRDIFDCD",75503010,"CUCUMBER PICKLES, DILL"
"3760","DRDIFDCD",75503020,"CUCUMBER PICKLES, RELISH"
"3761","DRDIFDCD",75503030,"CUCUMBER PICKLES, SOUR"
"3762","DRDIFDCD",75503040,"CUCUMBER PICKLES, SWEET"
"3763","DRDIFDCD",75503050,"CUCUMBER PICKLES, FRESH (INCLUDE BREAD & BUTTER)"
"3764","DRDIFDCD",75503090,"HORSERADISH"
"3765","DRDIFDCD",75503100,"MUSTARD PICKLES (INCL CHOW-CHOW, HOT DOG RELISH)"
"3766","DRDIFDCD",75503110,"CUCUMBER PICKLE, DILL, REDUCED SALT"
"3767","DRDIFDCD",75506010,"MUSTARD (INCL HORSERADISH MUSTARD, CHINESE MUSTARD)"
"3768","DRDIFDCD",75506100,"MUSTARD SAUCE"
"3769","DRDIFDCD",75510000,"OLIVES, NFS"
"3770","DRDIFDCD",75510010,"OLIVES, GREEN"
"3771","DRDIFDCD",75510020,"OLIVES, BLACK"
"3772","DRDIFDCD",75510030,"OLIVES, GREEN, STUFFED"
"3773","DRDIFDCD",75511010,"PEPPERS, HOT, SAUCE (INCLUDE TABASCO SAUCE)"
"3774","DRDIFDCD",75511020,"PEPPERS, PICKLED"
"3775","DRDIFDCD",75511040,"PEPPER, HOT, PICKLED"
"3776","DRDIFDCD",75511100,"PICKLES, NS AS TO VEGETABLE"
"3777","DRDIFDCD",75515010,"VEGETABLE RELISH"
"3778","DRDIFDCD",75515100,"VEGETABLES, PICKLED (INCLUDE GIARDINIERA)"
"3779","DRDIFDCD",75600150,"SOUP, CREAM OF, NFS"
"3780","DRDIFDCD",75601010,"ASPARAGUS SOUP, CREAM OF,W/ MILK"
"3781","DRDIFDCD",75601100,"BEET SOUP (BORSCHT)"
"3782","DRDIFDCD",75601200,"CABBAGE SOUP"
"3783","DRDIFDCD",75601210,"CABBAGE W/ MEAT SOUP"
"3784","DRDIFDCD",75603000,"CELERY SOUP, CREAM OF, NS AS TO MILK OR WATER ADDED"
"3785","DRDIFDCD",75603010,"CELERY SOUP, CREAM OF, W/ MILK"
"3786","DRDIFDCD",75603030,"CELERY SOUP, CREAM OF, CANNED, UNDILUTED"
"3787","DRDIFDCD",75604020,"CORN SOUP, CREAM OF, PREPARED W/ WATER"
"3788","DRDIFDCD",75604600,"GAZPACHO"
"3789","DRDIFDCD",75605010,"LEEK SOUP, CREAM OF, PREP W/ MILK"
"3790","DRDIFDCD",75607000,"MUSHROOM SOUP, NFS"
"3791","DRDIFDCD",75607010,"MUSHROOM SOUP, CREAM OF, PREP W/ MILK"
"3792","DRDIFDCD",75607020,"MUSHROOM SOUP, CREAM OF, PREPARED W/ WATER"
"3793","DRDIFDCD",75607030,"MUSHROOM SOUP, CANNED, UNDILUTED (INCL CREAM OF)"
"3794","DRDIFDCD",75607060,"MUSHROOM SOUP, CREAM OF, NS AS TO W/ MILK OR WATER"
"3795","DRDIFDCD",75607130,"MUSHROOM SOUP, MADE FROM DRY MIX"
"3796","DRDIFDCD",75607150,"MUSHROOM SOUP, CREAM OF, CAN, UNDILUTED, REDUCED SODIUM"
"3797","DRDIFDCD",75608100,"ONION SOUP, FRENCH"
"3798","DRDIFDCD",75608200,"ONION SOUP, MADE FROM DRY MIX"
"3799","DRDIFDCD",75608300,"ONION SOUP, DRY MIX, NOT RECONSTITUTED"
"3800","DRDIFDCD",75609000,"PEA SOUP, NFS"
"3801","DRDIFDCD",75609020,"PEA SOUP, PREPARED W/ WATER"
"3802","DRDIFDCD",75611010,"VEGETABLE SOUP, CREAM OF, PREP W/ MILK"
"3803","DRDIFDCD",75612010,"ZUCCHINI SOUP, CREAM OF, PREP W/ MILK"
"3804","DRDIFDCD",75646010,"SHAV SOUP"
"3805","DRDIFDCD",75649010,"VEGETABLE SOUP, PREP W/ WATER OR READY-TO-SERVE"
"3806","DRDIFDCD",75649030,"VEGETABLE SOUP, CANNED, LOW SODIUM"
"3807","DRDIFDCD",75649050,"VEGETABLE SOUP, MADE FROM DRY MIX"
"3808","DRDIFDCD",75649110,"VEGETABLE SOUP, HOME RECIPE"
"3809","DRDIFDCD",75649150,"VEGETABLE NOODLE SOUP, HOME RECIPE"
"3810","DRDIFDCD",75650990,"MINESTRONE SOUP, CANNED, REDUCED SODIUM, RTS"
"3811","DRDIFDCD",75651000,"MINESTRONE SOUP, HOME RECIPE"
"3812","DRDIFDCD",75651010,"VEGETABLE BEAN SOUP, PREPARED W/ WATER"
"3813","DRDIFDCD",75651020,"VEGETABLE BEEF SOUP, PREPARED W/ WATER"
"3814","DRDIFDCD",75651030,"VEGETABLE BEEF NOODLE SOUP, PREPARED W/ WATER"
"3815","DRDIFDCD",75651040,"VEGETABLE NOODLE SOUP, PREPARED W/ WATER"
"3816","DRDIFDCD",75651050,"VEGETABLE CHICKEN SOUP, W/ WATER OR READY-TO-SERVE"
"3817","DRDIFDCD",75651070,"VEGETABLE RICE SOUP, PREPARED W/ WATER"
"3818","DRDIFDCD",75651090,"VEG CHICKEN SOUP, LOW SODIUM, PREPARED W/ WATER"
"3819","DRDIFDCD",75651110,"VEG CHICKEN RICE SOUP, PREPARED W/ WATER / READY TO"
"3820","DRDIFDCD",75651120,"VEG CHICKEN NOODLE SOUP,PREP W/WATER,READY-TO-SERVE"
"3821","DRDIFDCD",75652010,"VEGETABLE BEEF SOUP, HOME RECIPE"
"3822","DRDIFDCD",75652040,"VEG BEEF SOUP W/ NOODLES, HOME RECIPE"
"3823","DRDIFDCD",75652050,"VEG BEEF SOUP W/ RICE, HOME RECIPE"
"3824","DRDIFDCD",75654010,"VEGETARIAN VEGETABLE SOUP, PREPARED W/ WATER"
"3825","DRDIFDCD",75657000,"VEGETABLE BROTH, BOUILLON (INCL POT LIQUOR)"
"3826","DRDIFDCD",76102010,"SPINACH, CREAMED, BABY, STRAINED"
"3827","DRDIFDCD",76201000,"CARROTS, BABY, NS AS TO STRAINED OR JUNIOR"
"3828","DRDIFDCD",76201010,"CARROTS, BABY, STRAINED"
